time,cubic_position,quintic_position,cubic_velocity,quintic_velocity,cubic_acceleration,quintic_acceleration
1.1428571428571428,0.29737609329446063,0.2170524186350925,0.45917896244371015,0.46854948104911465,0.2410714285714377,0.4919522221234729
1.1528822055137844,0.3019915052296164,0.22177437874364941,0.4615815855428025,0.47346547057368404,0.23825187969872275,0.4887425259400757
1.162907268170426,0.30663086192689776,0.22654546065160747,0.4639559424877948,0.4783488299401437,0.23543233082724768,0.48544303689878987
1.1729323308270676,0.31129388001633906,0.2313653327274117,0.46630203327868713,0.4831986642959656,0.2326127819551509,0.48205481763666214
1.1829573934837092,0.3159802761279742,0.23623365442195265,0.468619857915467,0.4880140894416307,0.22979323308269883,0.47857893079144276
1.1929824561403508,0.32068976689183715,0.24115007637536418,0.47090941639813977,0.4927942318306311,0.2269736842103356,0.47501643900007906
1.2030075187969924,0.32542206893796194,0.24611424052381994,0.47317070872670186,0.49753822856945185,0.22415413533815354,0.4713684049000584
1.213032581453634,0.3301768988963826,0.25112578020633064,0.4754037349011604,0.5022452274175997,0.2213345864663232,0.4676358911299303
1.2230576441102756,0.3349539733971331,0.25618432027154125,0.47760849492151536,0.5069143867875958,0.2185150375941376,0.46381996032593875
1.2330827067669172,0.3397530090702475,0.26128947718452805,0.47978498878775966,0.5115448757449368,0.2156954887217779,0.45992167512450166
1.2431077694235588,0.34457372254575985,0.2664408591335951,0.48193321649989684,0.5161358740081372,0.2128759398495923,0.4559420981645239
1.2531328320802004,0.3494158304537041,0.27163806613707214,0.4840531780579269,0.5206865719487368,0.21005639097722906,0.4518822920831411
1.263157894736842,0.35427904942411426,0.27688069015011113,0.4861448734618463,0.5251961705912578,0.20723684210522464,0.44774331951747115
1.2731829573934836,0.35916309608702435,0.28216831517148333,0.4882083027116657,0.5296638816132475,0.2044172932335684,0.44352624310518607
1.2832080200501252,0.3640676870724685,0.28750051735037674,0.49024346580738154,0.5340889273452465,0.20159774436085343,0.4392321254830627
1.2932330827067668,0.36899253901048057,0.29287686509319255,0.49225036274897604,0.5384705407708026,0.1987781954883161,0.4348620292889258
