real_x,real_y,real_z,ideal_x,ideal_y,ideal_z,error
0.35235479879496967,0.1891571295040003,0.5101798043074729,0.29774575140626314,0.1469463130731183,0.5,0.06976768231926625
0.35117027818218743,0.1870375170981938,0.5126769326441455,0.29546257064374415,0.14375131301081967,0.5,0.07167809124653597
0.3500332318947384,0.18486294448966797,0.5152032497666215,0.29322985643135957,0.1405208444630327,0.5,0.07364770262725098
0.34893950927073697,0.18262993532053037,0.5177512177547965,0.2910481596579325,0.137255704499533,0.5,0.07566594289617558
0.3478854800941369,0.18033530859912691,0.5203138516647734,0.2889180186244963,0.13395669874474925,0.5,0.07772251625916742
0.34686797941207925,0.17797615989763438,0.5228846596354934,0.286839958911477,0.13062464117898734,0.5,0.07980750100595484
0.34588425697788067,0.1755498445220431,0.5254575898191763,0.2848144932490141,0.12726035393759277,0.5,0.08191141448056392
0.3449319309840748,0.1730539626128863,0.528026983303443,0.2828421213904522,0.12386466710810184,0.5,0.0840252523990306
0.34400894575566066,0.1704863461208397,0.5305875323153735,0.28092332998903413,0.1204384185254288,0.5,0.08614050792974201
0.3431135330861939,0.16784504759161897,0.5331342431004426,0.2790585924778266,0.11698245356514335,0.5,0.08824917536885409
0.34224417691695697,0.16512833068746122,0.5356624029556881,0.27724836895290805,0.11349762493488671,0.5,0.09034374252809281
0.34139958108078383,0.16233466236640914,0.5381675509693633,0.2754931060598461,0.10998479246397883,0.5,0.09241717521914318
0.34057863985607745,0.159462706634643,0.5406454520811119,0.27379323688349516,0.10644482289126822,0.5,0.09446289653464036
0.33978041110204404,0.15651131978061264,0.5430920741291447,0.2721491808411387,0.10287858965127727,0.5,0.09647476302371216
0.3390040917722701,0.15347954699247743,0.5455035675956651,0.27056134357900474,0.09928697265869527,0.5,0.09844703935163564
0.3382489956296011,0.15036662025239475,0.5478762477999815,0.26903011687217837,0.09567085809127257,0.5,0.10037437261684908
0.33751452386175695,0.14717197661594916,0.5502065822044665,0.26755587852793716,0.09203113817116954,0.5,0.10225177268874279
0.33680015190687584,0.14389525639402806,0.5524911642756111,0.2661389922925331,0.08836871094481424,0.5,0.10407458409514023
0.33610542699432727,0.14053626018350168,0.5547267212510956,0.2647798077614436,0.08468448006132283,0.5,0.10583845860870061
0.3354299798453769,0.13709488617695276,0.5569100959396149,0.2634786602931137,0.08097935454953736,0.5,0.10753931511310426
0.33477341755075257,0.13357136765578223,0.5590382288046687,0.2622358709262116,0.07725424859373688,0.5,0.1091733760133324
0.3341354080223785,0.12996603841384174,0.5611081597598044,0.2610517463004175,0.07351008130807604,0.5,0.11073709357143102
0.3335156344955556,0.12627940878524052,0.5631170330721987,0.2599265785807643,0.06974777650980739,0.5,0.11222715563531006
0.33291374103437954,0.12251231093809704,0.5650620708128896,0.25886064538555054,0.06596826249134331,0.5,0.11364050091576028
0.33232940578393494,0.1186656828256791,0.5669405818646504,0.25785420971784223,0.06217247179121381,0.5,0.1149742546070447
0.3317623012322406,0.11474064618575472,0.5687499709736124,0.25690751990058086,0.05836134096397638,0.5,0.11622574092847754
0.33121204384301944,0.11073866425485762,0.5704877145685725,0.25602080951531314,0.05453581034913569,0.5,0.1173925057743147
0.3306782968027225,0.10666122074934187,0.5721513776807445,0.25519429734455856,0.05069682383912808,0.5,0.11847222964456049
0.3301606309697371,0.10251023930204659,0.573738609399246,0.2544281873178278,0.04684532864643114,0.5,0.11946283026917552
0.329658670038919,0.09828763019909215,0.5752471465880655,0.25372266846130653,0.042982275069852395,0.5,0.12036233510202564
0.32917194896916163,0.09399575020443893,0.5766748149658398,0.25307791485121556,0.039108616260057745,0.5,0.12116900078410053
0.32870005443079553,0.08963693259634305,0.5780195338583194,0.2524940855708606,0.035225307984395715,0.5,0.12188118085357677
0.3282424906742655,0.08521396632049472,0.5792793189717287,0.25197132467138056,0.031333308391076134,0.5,0.12249745498975782
0.3277988174533742,0.0807295947469935,0.5804522877880312,0.2515097611362051,0.02743357777276141,0.5,0.12301648730723057
0.32736852846752246,0.07618699199993915,0.5815366603405073,0.25110950884923,0.023527078329628588,0.5,0.12343715632009244
0.3269511554041475,0.07158936787365729,0.5825307787875228,0.250770666566718,0.019614773931961267,0.5,0.12375845321507913
0.326546220525669,0.066940152118785,0.5834330912137151,0.2504933178929321,0.015697629882328396,0.5,0.1239795176369646
0.32615322760650867,0.06224308351059712,0.5842421691357039,0.2502775312595075,0.01177661267741074,0.5,0.12409967379162494
0.3257717296786372,0.057501910287551604,0.584956721135466,0.2501233599085671,0.007852689769532059,0.5,0.12411835244235855
0.32540128574335075,0.052720568028735044,0.5855755798559956,0.25003084187958485,0.0039268293279551775,0.5,0.12403512652596019
0.3250414579193293,0.04790326908982896,0.5860977181311317,0.25,3.061616997868383e-17,0.5,0.12384975035719219
0.32469187051967957,0.04305419115429373,0.5865222602730187,0.25003084187958485,-0.003926829327955116,0.5,0.12356207753960159
0.3243521678466663,0.038177656135717136,0.5868484711528352,0.2501233599085671,-0.007852689769531998,0.5,0.12317209754507293
0.32402201741304876,0.03327822156715095,0.587075770279742,0.25027753125950747,-0.011776612677410678,0.5,0.12267997838549355
0.32370115924322135,0.028360352349940728,0.5872037395495322,0.2504933178929321,-0.015697629882328337,0.5,0.12208597800308887
0.3233893629390815,0.02342860694084855,0.5872321139874938,0.250770666566718,-0.019614773931961205,0.5,0.12139048319580242
0.3230864377522459,0.018487726661552847,0.5871607928648475,0.25110950884923,-0.023527078329628526,0.5,0.12059405435420789
0.32279226890408586,0.013542299524912912,0.5869898426358151,0.25150976113620505,-0.02743357777276124,0.5,0.11969733144809834
0.3225067682572499,0.008597053033484937,0.586719489629608,0.2519713246713805,-0.03133330839107607,0.5,0.11870110550020634
0.3222299253079852,0.0036565512339258024,0.5863501286248525,0.2524940855708606,-0.03522530798439565,0.5,0.11760625422843746
0.3219617623377514,-0.001274507544245757,0.5858823159589011,0.25307791485121556,-0.03910861626005768,0.5,0.1164138154229674
0.3217023594237573,-0.006191619745737476,0.5853167698870203,0.25372266846130653,-0.04298227506985233,0.5,0.11512489707479832
0.32145183889455703,-0.011090261916812528,0.5846543640578468,0.25442818731782785,-0.04684532864643119,0.5,0.11374074037721371
0.32121035356595506,-0.015966668496124794,0.5838961335519763,0.25519429734455856,-0.05069682383912813,0.5,0.11226248079455031
0.3209781504796756,-0.020815873998593297,0.5830432663756042,0.25602080951531314,-0.05453581034913563,0.5,0.11069179889664196
0.32075548496725587,-0.025633688581254133,0.5820970925095827,0.2569075199005808,-0.05836134096397632,0.5,0.1090302456759896
0.3205426615051751,-0.030416026003980703,0.5810590834988916,0.25785420971784223,-0.06217247179121364,0.5,0.10727948943861775
0.32034000502904836,-0.03515901656264935,0.5799308442307878,0.2588606453855504,-0.06596826249134315,0.5,0.10544126875334799
0.3201478863687219,-0.039858985591890966,0.5787141013590431,0.2599265785807642,-0.06974777650980722,0.5,0.1035174163461809
0.31996668079415036,-0.04451229121201673,0.5774107064694127,0.2610517463004175,-0.07351008130807597,0.5,0.10150989514795848
0.3197968002573901,-0.04911561121191648,0.5760226123796738,0.2622358709262116,-0.07725424859373682,0.5,0.09942072767891329
0.31963865270830766,-0.05366567250111102,0.5745518816790617,0.2634786602931137,-0.0809793545495374,0.5,0.09725206957698117
0.3194926719004437,-0.05815952626596101,0.5730006584268252,0.2647798077614436,-0.08468448006132287,0.5,0.0950061408904118
0.3193592805546974,-0.06259428879937953,0.5713711795152988,0.2661389922925332,-0.08836871094481429,0.5,0.09268530188246647
0.3192389005588433,-0.06696742884660682,0.5696657451344361,0.26755587852793716,-0.09203113817116948,0.5,0.09029197271346721
0.31913198709039703,-0.07127639561827272,0.5678867240707733,0.26903011687217826,-0.09567085809127242,0.5,0.087828779473309
0.3190389334082508,-0.07551908222591061,0.5660365347619398,0.2705613435790047,-0.0992869726586951,0.5,0.08529837779607746
0.3189601682983007,-0.07969342660116795,0.5641176382360493,0.27214918084113865,-0.10287858965127712,0.5,0.08270363876724908
0.3188960837286986,-0.08379752698236144,0.5621325416741434,0.2737932368834951,-0.10644482289126807,0.5,0.08004760796186622
0.3188470705920388,-0.08782980282232905,0.5600837605424419,0.275493106059846,-0.10998479246397867,0.5,0.07733348619842334
0.3188134891129416,-0.09178873422695046,0.5579738447865736,0.27724836895290805,-0.11349762493488677,0.5,0.07456474923866425
0.3187956941230906,-0.09567310881792344,0.5558053338005685,0.27905859247782666,-0.11698245356514339,0.5,0.07174510925014181
0.31879400750811815,-0.0994817671824142,0.5535807865012042,0.28092332998903413,-0.12043841852542884,0.5,0.0688786623952205
0.31880875727946173,-0.1032137648516999,0.5513027397569031,0.2828421213904522,-0.12386466710810189,0.5,0.06596991562629581
0.31884021390392425,-0.10686842083440257,0.5489737140552857,0.2848144932490141,-0.1272603539375928,0.5,0.06302384683704935
0.3188886359615304,-0.11044507509114641,0.5465962240154449,0.28683995891147696,-0.1306246411789872,0.5,0.060046154586698416
0.3189542706751123,-0.11394332861712778,0.5441727354202798,0.2889180186244962,-0.1339566987447491,0.5,0.05704333419097577
0.31903735227239544,-0.11736279115095016,0.5417056979527983,0.2910481596579324,-0.13725570449953287,0.5,0.05402303348048662
